service,start_time,end_time,consumption
ELECTRIC,2026-08-30 16:00:00-04:00,2026-08-30 16:14:59-04:00,0
ELECTRIC,2026-08-30 16:15:00-04:00,2026-08-30 16:29:59-04:00,0
ELECTRIC,2026-08-30 16:30:00-04:00,2026-08-30 16:44:59-04:00,33
ELECTRIC,2026-08-30 16:45:00-04:00,2026-08-30 16:59:59-04:00,126
ELECTRIC,2026-08-30 17:00:00-04:00,2026-08-30 17:14:59-04:00,199
ELECTRIC,2026-08-30 17:15:00-04:00,2026-08-30 17:29:59-04:00,857
ELECTRIC,2026-08-30 17:30:00-04:00,2026-08-30 17:44:59-04:00,1013
ELECTRIC,2026-08-30 17:45:00-04:00,2026-08-30 17:59:59-04:00,1087
ELECTRIC,2026-08-30 18:00:00-04:00,2026-08-30 18:14:59-04:00,1059
ELECTRIC,2026-08-30 18:15:00-04:00,2026-08-30 18:29:59-04:00,1129
ELECTRIC,2026-08-30 18:30:00-04:00,2026-08-30 18:44:59-04:00,1236
ELECTRIC,2026-08-30 18:45:00-04:00,2026-08-30 18:59:59-04:00,650
ELECTRIC,2026-08-30 19:00:00-04:00,2026-08-30 19:14:59-04:00,765
ELECTRIC,2026-08-30 19:15:00-04:00,2026-08-30 19:29:59-04:00,785
ELECTRIC,2026-08-30 19:30:00-04:00,2026-08-30 19:44:59-04:00,799
ELECTRIC,2026-08-30 19:45:00-04:00,2026-08-30 19:59:59-04:00,557
ELECTRIC,2026-08-30 20:00:00-04:00,2026-08-30 20:14:59-04:00,495
ELECTRIC,2026-08-30 20:15:00-04:00,2026-08-30 20:29:59-04:00,800
ELECTRIC,2026-08-30 20:30:00-04:00,2026-08-30 20:44:59-04:00,547
ELECTRIC,2026-08-30 20:45:00-04:00,2026-08-30 20:59:59-04:00,586
ELECTRIC,2026-08-30 21:00:00-04:00,2026-08-30 21:14:59-04:00,803
ELECTRIC,2026-08-30 21:15:00-04:00,2026-08-30 21:29:59-04:00,446
ELECTRIC,2026-08-30 21:30:00-04:00,2026-08-30 21:44:59-04:00,582
ELECTRIC,2026-08-30 21:45:00-04:00,2026-08-30 21:59:59-04:00,223
ELECTRIC,2026-08-30 22:00:00-04:00,2026-08-30 22:14:59-04:00,790
ELECTRIC,2026-08-30 22:15:00-04:00,2026-08-30 22:29:59-04:00,598
ELECTRIC,2026-08-30 22:30:00-04:00,2026-08-30 22:44:59-04:00,218
ELECTRIC,2026-08-30 22:45:00-04:00,2026-08-30 22:59:59-04:00,224
ELECTRIC,2026-08-30 23:00:00-04:00,2026-08-30 23:14:59-04:00,318
ELECTRIC,2026-08-30 23:15:00-04:00,2026-08-30 23:29:59-04:00,485
ELECTRIC,2026-08-30 23:30:00-04:00,2026-08-30 23:44:59-04:00,183
ELECTRIC,2026-08-30 23:45:00-04:00,2026-08-30 23:59:59-04:00,183
ELECTRIC,2026-08-31 00:00:00-04:00,2026-08-31 00:14:59-04:00,184
ELECTRIC,2026-08-31 00:15:00-04:00,2026-08-31 00:29:59-04:00,499
ELECTRIC,2026-08-31 00:30:00-04:00,2026-08-31 00:44:59-04:00,279
ELECTRIC,2026-08-31 00:45:00-04:00,2026-08-31 00:59:59-04:00,223
ELECTRIC,2026-08-31 01:00:00-04:00,2026-08-31 01:14:59-04:00,199
ELECTRIC,2026-08-31 01:15:00-04:00,2026-08-31 01:29:59-04:00,271
ELECTRIC,2026-08-31 01:30:00-04:00,2026-08-31 01:44:59-04:00,540
ELECTRIC,2026-08-31 01:45:00-04:00,2026-08-31 01:59:59-04:00,193
ELECTRIC,2026-08-31 02:00:00-04:00,2026-08-31 02:14:59-04:00,191
ELECTRIC,2026-08-31 02:15:00-04:00,2026-08-31 02:29:59-04:00,256
ELECTRIC,2026-08-31 02:30:00-04:00,2026-08-31 02:44:59-04:00,552
ELECTRIC,2026-08-31 02:45:00-04:00,2026-08-31 02:59:59-04:00,183
ELECTRIC,2026-08-31 03:00:00-04:00,2026-08-31 03:14:59-04:00,667
ELECTRIC,2026-08-31 03:15:00-04:00,2026-08-31 03:29:59-04:00,312
ELECTRIC,2026-08-31 03:30:00-04:00,2026-08-31 03:44:59-04:00,240
ELECTRIC,2026-08-31 03:45:00-04:00,2026-08-31 03:59:59-04:00,544
ELECTRIC,2026-08-31 04:00:00-04:00,2026-08-31 04:14:59-04:00,200
ELECTRIC,2026-08-31 04:15:00-04:00,2026-08-31 04:29:59-04:00,227
ELECTRIC,2026-08-31 04:30:00-04:00,2026-08-31 04:44:59-04:00,225
ELECTRIC,2026-08-31 04:45:00-04:00,2026-08-31 04:59:59-04:00,490
ELECTRIC,2026-08-31 05:00:00-04:00,2026-08-31 05:14:59-04:00,142
ELECTRIC,2026-08-31 05:15:00-04:00,2026-08-31 05:29:59-04:00,214
ELECTRIC,2026-08-31 05:30:00-04:00,2026-08-31 05:44:59-04:00,630
ELECTRIC,2026-08-31 05:45:00-04:00,2026-08-31 05:59:59-04:00,766
ELECTRIC,2026-08-31 06:00:00-04:00,2026-08-31 06:14:59-04:00,324
ELECTRIC,2026-08-31 06:15:00-04:00,2026-08-31 06:29:59-04:00,518
ELECTRIC,2026-08-31 06:30:00-04:00,2026-08-31 06:44:59-04:00,200
ELECTRIC,2026-08-31 06:45:00-04:00,2026-08-31 06:59:59-04:00,483
ELECTRIC,2026-08-31 07:00:00-04:00,2026-08-31 07:14:59-04:00,429
ELECTRIC,2026-08-31 07:15:00-04:00,2026-08-31 07:29:59-04:00,545
ELECTRIC,2026-08-31 07:30:00-04:00,2026-08-31 07:44:59-04:00,164
ELECTRIC,2026-08-31 07:45:00-04:00,2026-08-31 07:59:59-04:00,479
ELECTRIC,2026-08-31 08:00:00-04:00,2026-08-31 08:14:59-04:00,741
ELECTRIC,2026-08-31 08:15:00-04:00,2026-08-31 08:29:59-04:00,288
ELECTRIC,2026-08-31 08:30:00-04:00,2026-08-31 08:44:59-04:00,425
ELECTRIC,2026-08-31 08:45:00-04:00,2026-08-31 08:59:59-04:00,35
ELECTRIC,2026-08-31 09:00:00-04:00,2026-08-31 09:14:59-04:00,109
ELECTRIC,2026-08-31 09:15:00-04:00,2026-08-31 09:29:59-04:00,181
ELECTRIC,2026-08-31 09:30:00-04:00,2026-08-31 09:44:59-04:00,158
ELECTRIC,2026-08-31 09:45:00-04:00,2026-08-31 09:59:59-04:00,142
ELECTRIC,2026-08-31 10:00:00-04:00,2026-08-31 10:14:59-04:00,527
ELECTRIC,2026-08-31 10:15:00-04:00,2026-08-31 10:29:59-04:00,98
ELECTRIC,2026-08-31 10:30:00-04:00,2026-08-31 10:44:59-04:00,148
ELECTRIC,2026-08-31 10:45:00-04:00,2026-08-31 10:59:59-04:00,9
ELECTRIC,2026-08-31 11:00:00-04:00,2026-08-31 11:14:59-04:00,29
ELECTRIC,2026-08-31 11:15:00-04:00,2026-08-31 11:29:59-04:00,226
ELECTRIC,2026-08-31 11:30:00-04:00,2026-08-31 11:44:59-04:00,35
ELECTRIC,2026-08-31 11:45:00-04:00,2026-08-31 11:59:59-04:00,114
ELECTRIC,2026-08-31 12:00:00-04:00,2026-08-31 12:14:59-04:00,296
ELECTRIC,2026-08-31 12:15:00-04:00,2026-08-31 12:29:59-04:00,269
ELECTRIC,2026-08-31 12:30:00-04:00,2026-08-31 12:44:59-04:00,357
ELECTRIC,2026-08-31 12:45:00-04:00,2026-08-31 12:59:59-04:00,350
ELECTRIC,2026-08-31 13:00:00-04:00,2026-08-31 13:14:59-04:00,417
ELECTRIC,2026-08-31 13:15:00-04:00,2026-08-31 13:29:59-04:00,3
ELECTRIC,2026-08-31 13:30:00-04:00,2026-08-31 13:44:59-04:00,201
ELECTRIC,2026-08-31 13:45:00-04:00,2026-08-31 13:59:59-04:00,370
ELECTRIC,2026-08-31 14:00:00-04:00,2026-08-31 14:14:59-04:00,387
ELECTRIC,2026-08-31 14:15:00-04:00,2026-08-31 14:29:59-04:00,44
ELECTRIC,2026-08-31 14:30:00-04:00,2026-08-31 14:44:59-04:00,212
ELECTRIC,2026-08-31 14:45:00-04:00,2026-08-31 14:59:59-04:00,10
ELECTRIC,2026-08-31 15:00:00-04:00,2026-08-31 15:14:59-04:00,179
ELECTRIC,2026-08-31 15:15:00-04:00,2026-08-31 15:29:59-04:00,0
ELECTRIC,2026-08-31 15:30:00-04:00,2026-08-31 15:44:59-04:00,92
ELECTRIC,2026-08-31 15:45:00-04:00,2026-08-31 15:59:59-04:00,2
ELECTRIC,2026-08-31 16:00:00-04:00,2026-08-31 16:14:59-04:00,129
ELECTRIC,2026-08-31 16:15:00-04:00,2026-08-31 16:29:59-04:00,32
ELECTRIC,2026-08-31 16:30:00-04:00,2026-08-31 16:44:59-04:00,18
ELECTRIC,2026-08-31 16:45:00-04:00,2026-08-31 16:59:59-04:00,100
ELECTRIC,2026-08-31 17:00:00-04:00,2026-08-31 17:14:59-04:00,217
ELECTRIC,2026-08-31 17:15:00-04:00,2026-08-31 17:29:59-04:00,450
ELECTRIC,2026-08-31 17:30:00-04:00,2026-08-31 17:44:59-04:00,211
ELECTRIC,2026-08-31 17:45:00-04:00,2026-08-31 17:59:59-04:00,279
ELECTRIC,2026-08-31 18:00:00-04:00,2026-08-31 18:14:59-04:00,609
ELECTRIC,2026-08-31 18:15:00-04:00,2026-08-31 18:29:59-04:00,523
ELECTRIC,2026-08-31 18:30:00-04:00,2026-08-31 18:44:59-04:00,460
ELECTRIC,2026-08-31 18:45:00-04:00,2026-08-31 18:59:59-04:00,548
ELECTRIC,2026-08-31 19:00:00-04:00,2026-08-31 19:14:59-04:00,658
ELECTRIC,2026-08-31 19:15:00-04:00,2026-08-31 19:29:59-04:00,803
ELECTRIC,2026-08-31 19:30:00-04:00,2026-08-31 19:44:59-04:00,804
ELECTRIC,2026-08-31 19:45:00-04:00,2026-08-31 19:59:59-04:00,789
ELECTRIC,2026-08-31 20:00:00-04:00,2026-08-31 20:14:59-04:00,812
ELECTRIC,2026-08-31 20:15:00-04:00,2026-08-31 20:29:59-04:00,835
ELECTRIC,2026-08-31 20:30:00-04:00,2026-08-31 20:44:59-04:00,833
ELECTRIC,2026-08-31 20:45:00-04:00,2026-08-31 20:59:59-04:00,685
ELECTRIC,2026-08-31 21:00:00-04:00,2026-08-31 21:14:59-04:00,648
ELECTRIC,2026-08-31 21:15:00-04:00,2026-08-31 21:29:59-04:00,779
ELECTRIC,2026-08-31 21:30:00-04:00,2026-08-31 21:44:59-04:00,232
ELECTRIC,2026-08-31 21:45:00-04:00,2026-08-31 21:59:59-04:00,752
ELECTRIC,2026-08-31 22:00:00-04:00,2026-08-31 22:14:59-04:00,726
ELECTRIC,2026-08-31 22:15:00-04:00,2026-08-31 22:29:59-04:00,350
ELECTRIC,2026-08-31 22:30:00-04:00,2026-08-31 22:44:59-04:00,236
ELECTRIC,2026-08-31 22:45:00-04:00,2026-08-31 22:59:59-04:00,811
ELECTRIC,2026-08-31 23:00:00-04:00,2026-08-31 23:14:59-04:00,340
ELECTRIC,2026-08-31 23:15:00-04:00,2026-08-31 23:29:59-04:00,624
ELECTRIC,2026-08-31 23:30:00-04:00,2026-08-31 23:44:59-04:00,229
ELECTRIC,2026-08-31 23:45:00-04:00,2026-08-31 23:59:59-04:00,310
ELECTRIC,2026-09-01 00:00:00-04:00,2026-09-01 00:14:59-04:00,467
ELECTRIC,2026-09-01 00:15:00-04:00,2026-09-01 00:29:59-04:00,221
ELECTRIC,2026-09-01 00:30:00-04:00,2026-09-01 00:44:59-04:00,161
ELECTRIC,2026-09-01 00:45:00-04:00,2026-09-01 00:59:59-04:00,757
ELECTRIC,2026-09-01 01:00:00-04:00,2026-09-01 01:14:59-04:00,431
ELECTRIC,2026-09-01 01:15:00-04:00,2026-09-01 01:29:59-04:00,587
ELECTRIC,2026-09-01 01:30:00-04:00,2026-09-01 01:44:59-04:00,215
ELECTRIC,2026-09-01 01:45:00-04:00,2026-09-01 01:59:59-04:00,163
ELECTRIC,2026-09-01 02:00:00-04:00,2026-09-01 02:14:59-04:00,201
ELECTRIC,2026-09-01 02:15:00-04:00,2026-09-01 02:29:59-04:00,762
ELECTRIC,2026-09-01 02:30:00-04:00,2026-09-01 02:44:59-04:00,338
ELECTRIC,2026-09-01 02:45:00-04:00,2026-09-01 02:59:59-04:00,194
ELECTRIC,2026-09-01 03:00:00-04:00,2026-09-01 03:14:59-04:00,568
ELECTRIC,2026-09-01 03:15:00-04:00,2026-09-01 03:29:59-04:00,211
ELECTRIC,2026-09-01 03:30:00-04:00,2026-09-01 03:44:59-04:00,210
ELECTRIC,2026-09-01 03:45:00-04:00,2026-09-01 03:59:59-04:00,196
ELECTRIC,2026-09-01 04:00:00-04:00,2026-09-01 04:14:59-04:00,520
ELECTRIC,2026-09-01 04:15:00-04:00,2026-09-01 04:29:59-04:00,222
ELECTRIC,2026-09-01 04:30:00-04:00,2026-09-01 04:44:59-04:00,186
ELECTRIC,2026-09-01 04:45:00-04:00,2026-09-01 04:59:59-04:00,757
ELECTRIC,2026-09-01 05:00:00-04:00,2026-09-01 05:14:59-04:00,204
ELECTRIC,2026-09-01 05:15:00-04:00,2026-09-01 05:29:59-04:00,639
ELECTRIC,2026-09-01 05:30:00-04:00,2026-09-01 05:44:59-04:00,221
ELECTRIC,2026-09-01 05:45:00-04:00,2026-09-01 05:59:59-04:00,564
ELECTRIC,2026-09-01 06:00:00-04:00,2026-09-01 06:14:59-04:00,709
ELECTRIC,2026-09-01 06:15:00-04:00,2026-09-01 06:29:59-04:00,502
ELECTRIC,2026-09-01 06:30:00-04:00,2026-09-01 06:44:59-04:00,248
ELECTRIC,2026-09-01 06:45:00-04:00,2026-09-01 06:59:59-04:00,201
ELECTRIC,2026-09-01 07:00:00-04:00,2026-09-01 07:14:59-04:00,209
ELECTRIC,2026-09-01 07:15:00-04:00,2026-09-01 07:29:59-04:00,751
ELECTRIC,2026-09-01 07:30:00-04:00,2026-09-01 07:44:59-04:00,354
ELECTRIC,2026-09-01 07:45:00-04:00,2026-09-01 07:59:59-04:00,757
ELECTRIC,2026-09-01 08:00:00-04:00,2026-09-01 08:14:59-04:00,603
ELECTRIC,2026-09-01 08:15:00-04:00,2026-09-01 08:29:59-04:00,156
ELECTRIC,2026-09-01 08:30:00-04:00,2026-09-01 08:44:59-04:00,566
ELECTRIC,2026-09-01 08:45:00-04:00,2026-09-01 08:59:59-04:00,193
ELECTRIC,2026-09-01 09:00:00-04:00,2026-09-01 09:14:59-04:00,565
ELECTRIC,2026-09-01 09:15:00-04:00,2026-09-01 09:29:59-04:00,164
ELECTRIC,2026-09-01 09:30:00-04:00,2026-09-01 09:44:59-04:00,113
ELECTRIC,2026-09-01 09:45:00-04:00,2026-09-01 09:59:59-04:00,208
ELECTRIC,2026-09-01 10:00:00-04:00,2026-09-01 10:14:59-04:00,460
ELECTRIC,2026-09-01 10:15:00-04:00,2026-09-01 10:29:59-04:00,0
ELECTRIC,2026-09-01 10:30:00-04:00,2026-09-01 10:44:59-04:00,23
ELECTRIC,2026-09-01 10:45:00-04:00,2026-09-01 10:59:59-04:00,26
ELECTRIC,2026-09-01 11:00:00-04:00,2026-09-01 11:14:59-04:00,19
ELECTRIC,2026-09-01 11:15:00-04:00,2026-09-01 11:29:59-04:00,0
ELECTRIC,2026-09-01 11:30:00-04:00,2026-09-01 11:44:59-04:00,0
ELECTRIC,2026-09-01 11:45:00-04:00,2026-09-01 11:59:59-04:00,56
ELECTRIC,2026-09-01 12:00:00-04:00,2026-09-01 12:14:59-04:00,4
ELECTRIC,2026-09-01 12:15:00-04:00,2026-09-01 12:29:59-04:00,0
ELECTRIC,2026-09-01 12:30:00-04:00,2026-09-01 12:44:59-04:00,0
ELECTRIC,2026-09-01 12:45:00-04:00,2026-09-01 12:59:59-04:00,112
ELECTRIC,2026-09-01 13:00:00-04:00,2026-09-01 13:14:59-04:00,0
ELECTRIC,2026-09-01 13:15:00-04:00,2026-09-01 13:29:59-04:00,86
ELECTRIC,2026-09-01 13:30:00-04:00,2026-09-01 13:44:59-04:00,26
ELECTRIC,2026-09-01 13:45:00-04:00,2026-09-01 13:59:59-04:00,0
ELECTRIC,2026-09-01 14:00:00-04:00,2026-09-01 14:14:59-04:00,0
ELECTRIC,2026-09-01 14:15:00-04:00,2026-09-01 14:29:59-04:00,67
ELECTRIC,2026-09-01 14:30:00-04:00,2026-09-01 14:44:59-04:00,48
ELECTRIC,2026-09-01 14:45:00-04:00,2026-09-01 14:59:59-04:00,1
ELECTRIC,2026-09-01 15:00:00-04:00,2026-09-01 15:14:59-04:00,0
ELECTRIC,2026-09-01 15:15:00-04:00,2026-09-01 15:29:59-04:00,0
ELECTRIC,2026-09-01 15:30:00-04:00,2026-09-01 15:44:59-04:00,0
ELECTRIC,2026-09-01 15:45:00-04:00,2026-09-01 15:59:59-04:00,0
ELECTRIC,2026-09-01 16:00:00-04:00,2026-09-01 16:14:59-04:00,128
ELECTRIC,2026-09-01 16:15:00-04:00,2026-09-01 16:29:59-04:00,211
ELECTRIC,2026-09-01 16:30:00-04:00,2026-09-01 16:44:59-04:00,28
ELECTRIC,2026-09-01 16:45:00-04:00,2026-09-01 16:59:59-04:00,532
ELECTRIC,2026-09-01 17:00:00-04:00,2026-09-01 17:14:59-04:00,729
ELECTRIC,2026-09-01 17:15:00-04:00,2026-09-01 17:29:59-04:00,562
ELECTRIC,2026-09-01 17:30:00-04:00,2026-09-01 17:44:59-04:00,354
ELECTRIC,2026-09-01 17:45:00-04:00,2026-09-01 17:59:59-04:00,336
ELECTRIC,2026-09-01 18:00:00-04:00,2026-09-01 18:14:59-04:00,1025
ELECTRIC,2026-09-01 18:15:00-04:00,2026-09-01 18:29:59-04:00,867
ELECTRIC,2026-09-01 18:30:00-04:00,2026-09-01 18:44:59-04:00,487
ELECTRIC,2026-09-01 18:45:00-04:00,2026-09-01 18:59:59-04:00,572
ELECTRIC,2026-09-01 19:00:00-04:00,2026-09-01 19:14:59-04:00,674
ELECTRIC,2026-09-01 19:15:00-04:00,2026-09-01 19:29:59-04:00,782
ELECTRIC,2026-09-01 19:30:00-04:00,2026-09-01 19:44:59-04:00,784
ELECTRIC,2026-09-01 19:45:00-04:00,2026-09-01 19:59:59-04:00,797
ELECTRIC,2026-09-01 20:00:00-04:00,2026-09-01 20:14:59-04:00,851
ELECTRIC,2026-09-01 20:15:00-04:00,2026-09-01 20:29:59-04:00,850
ELECTRIC,2026-09-01 20:30:00-04:00,2026-09-01 20:44:59-04:00,841
ELECTRIC,2026-09-01 20:45:00-04:00,2026-09-01 20:59:59-04:00,840
ELECTRIC,2026-09-01 21:00:00-04:00,2026-09-01 21:14:59-04:00,779
ELECTRIC,2026-09-01 21:15:00-04:00,2026-09-01 21:29:59-04:00,636
ELECTRIC,2026-09-01 21:30:00-04:00,2026-09-01 21:44:59-04:00,467
ELECTRIC,2026-09-01 21:45:00-04:00,2026-09-01 21:59:59-04:00,811
ELECTRIC,2026-09-01 22:00:00-04:00,2026-09-01 22:14:59-04:00,818
ELECTRIC,2026-09-01 22:15:00-04:00,2026-09-01 22:29:59-04:00,781
ELECTRIC,2026-09-01 22:30:00-04:00,2026-09-01 22:44:59-04:00,225
ELECTRIC,2026-09-01 22:45:00-04:00,2026-09-01 22:59:59-04:00,248
ELECTRIC,2026-09-01 23:00:00-04:00,2026-09-01 23:14:59-04:00,609
ELECTRIC,2026-09-01 23:15:00-04:00,2026-09-01 23:29:59-04:00,269
ELECTRIC,2026-09-01 23:30:00-04:00,2026-09-01 23:44:59-04:00,211
ELECTRIC,2026-09-01 23:45:00-04:00,2026-09-01 23:59:59-04:00,585
ELECTRIC,2026-09-02 00:00:00-04:00,2026-09-02 00:14:59-04:00,212
ELECTRIC,2026-09-02 00:15:00-04:00,2026-09-02 00:29:59-04:00,242
ELECTRIC,2026-09-02 00:30:00-04:00,2026-09-02 00:44:59-04:00,760
ELECTRIC,2026-09-02 00:45:00-04:00,2026-09-02 00:59:59-04:00,263
ELECTRIC,2026-09-02 01:00:00-04:00,2026-09-02 01:14:59-04:00,336
ELECTRIC,2026-09-02 01:15:00-04:00,2026-09-02 01:29:59-04:00,790
ELECTRIC,2026-09-02 01:30:00-04:00,2026-09-02 01:44:59-04:00,412
ELECTRIC,2026-09-02 01:45:00-04:00,2026-09-02 01:59:59-04:00,173
ELECTRIC,2026-09-02 02:00:00-04:00,2026-09-02 02:14:59-04:00,577
ELECTRIC,2026-09-02 02:15:00-04:00,2026-09-02 02:29:59-04:00,201
ELECTRIC,2026-09-02 02:30:00-04:00,2026-09-02 02:44:59-04:00,200
ELECTRIC,2026-09-02 02:45:00-04:00,2026-09-02 02:59:59-04:00,312
ELECTRIC,2026-09-02 03:00:00-04:00,2026-09-02 03:14:59-04:00,743
ELECTRIC,2026-09-02 03:15:00-04:00,2026-09-02 03:29:59-04:00,379
ELECTRIC,2026-09-02 03:30:00-04:00,2026-09-02 03:44:59-04:00,184
ELECTRIC,2026-09-02 03:45:00-04:00,2026-09-02 03:59:59-04:00,570
ELECTRIC,2026-09-02 04:00:00-04:00,2026-09-02 04:14:59-04:00,171
ELECTRIC,2026-09-02 04:15:00-04:00,2026-09-02 04:29:59-04:00,203
ELECTRIC,2026-09-02 04:30:00-04:00,2026-09-02 04:44:59-04:00,292
ELECTRIC,2026-09-02 04:45:00-04:00,2026-09-02 04:59:59-04:00,772
ELECTRIC,2026-09-02 05:00:00-04:00,2026-09-02 05:14:59-04:00,220
ELECTRIC,2026-09-02 05:15:00-04:00,2026-09-02 05:29:59-04:00,563
ELECTRIC,2026-09-02 05:30:00-04:00,2026-09-02 05:44:59-04:00,186
ELECTRIC,2026-09-02 05:45:00-04:00,2026-09-02 05:59:59-04:00,708
ELECTRIC,2026-09-02 06:00:00-04:00,2026-09-02 06:14:59-04:00,640
ELECTRIC,2026-09-02 06:15:00-04:00,2026-09-02 06:29:59-04:00,252
ELECTRIC,2026-09-02 06:30:00-04:00,2026-09-02 06:44:59-04:00,476
ELECTRIC,2026-09-02 06:45:00-04:00,2026-09-02 06:59:59-04:00,199
ELECTRIC,2026-09-02 07:00:00-04:00,2026-09-02 07:14:59-04:00,197
ELECTRIC,2026-09-02 07:15:00-04:00,2026-09-02 07:29:59-04:00,495
ELECTRIC,2026-09-02 07:30:00-04:00,2026-09-02 07:44:59-04:00,327
ELECTRIC,2026-09-02 07:45:00-04:00,2026-09-02 07:59:59-04:00,383
ELECTRIC,2026-09-02 08:00:00-04:00,2026-09-02 08:14:59-04:00,343
ELECTRIC,2026-09-02 08:15:00-04:00,2026-09-02 08:29:59-04:00,167
ELECTRIC,2026-09-02 08:30:00-04:00,2026-09-02 08:44:59-04:00,152
ELECTRIC,2026-09-02 08:45:00-04:00,2026-09-02 08:59:59-04:00,150
ELECTRIC,2026-09-02 09:00:00-04:00,2026-09-02 09:14:59-04:00,667
ELECTRIC,2026-09-02 09:15:00-04:00,2026-09-02 09:29:59-04:00,152
ELECTRIC,2026-09-02 09:30:00-04:00,2026-09-02 09:44:59-04:00,181
ELECTRIC,2026-09-02 09:45:00-04:00,2026-09-02 09:59:59-04:00,373
ELECTRIC,2026-09-02 10:00:00-04:00,2026-09-02 10:14:59-04:00,6
ELECTRIC,2026-09-02 10:15:00-04:00,2026-09-02 10:29:59-04:00,238
ELECTRIC,2026-09-02 10:30:00-04:00,2026-09-02 10:44:59-04:00,23
ELECTRIC,2026-09-02 10:45:00-04:00,2026-09-02 10:59:59-04:00,8
ELECTRIC,2026-09-02 11:00:00-04:00,2026-09-02 11:14:59-04:00,28
ELECTRIC,2026-09-02 11:15:00-04:00,2026-09-02 11:29:59-04:00,59
ELECTRIC,2026-09-02 11:30:00-04:00,2026-09-02 11:44:59-04:00,0
ELECTRIC,2026-09-02 11:45:00-04:00,2026-09-02 11:59:59-04:00,27
ELECTRIC,2026-09-02 12:00:00-04:00,2026-09-02 12:14:59-04:00,0
ELECTRIC,2026-09-02 12:15:00-04:00,2026-09-02 12:29:59-04:00,0
ELECTRIC,2026-09-02 12:30:00-04:00,2026-09-02 12:44:59-04:00,32
ELECTRIC,2026-09-02 12:45:00-04:00,2026-09-02 12:59:59-04:00,0
ELECTRIC,2026-09-02 13:00:00-04:00,2026-09-02 13:14:59-04:00,0
ELECTRIC,2026-09-02 13:15:00-04:00,2026-09-02 13:29:59-04:00,0
ELECTRIC,2026-09-02 13:30:00-04:00,2026-09-02 13:44:59-04:00,78
ELECTRIC,2026-09-02 13:45:00-04:00,2026-09-02 13:59:59-04:00,245
ELECTRIC,2026-09-02 14:00:00-04:00,2026-09-02 14:14:59-04:00,210
ELECTRIC,2026-09-02 14:15:00-04:00,2026-09-02 14:29:59-04:00,289
ELECTRIC,2026-09-02 14:30:00-04:00,2026-09-02 14:44:59-04:00,410
ELECTRIC,2026-09-02 14:45:00-04:00,2026-09-02 14:59:59-04:00,623
ELECTRIC,2026-09-02 15:00:00-04:00,2026-09-02 15:14:59-04:00,81
ELECTRIC,2026-09-02 15:15:00-04:00,2026-09-02 15:29:59-04:00,6
ELECTRIC,2026-09-02 15:30:00-04:00,2026-09-02 15:44:59-04:00,0
ELECTRIC,2026-09-02 15:45:00-04:00,2026-09-02 15:59:59-04:00,0
ELECTRIC,2026-09-02 16:00:00-04:00,2026-09-02 16:14:59-04:00,17
ELECTRIC,2026-09-02 16:15:00-04:00,2026-09-02 16:29:59-04:00,283
ELECTRIC,2026-09-02 16:30:00-04:00,2026-09-02 16:44:59-04:00,127
ELECTRIC,2026-09-02 16:45:00-04:00,2026-09-02 16:59:59-04:00,441
ELECTRIC,2026-09-02 17:00:00-04:00,2026-09-02 17:14:59-04:00,571
ELECTRIC,2026-09-02 17:15:00-04:00,2026-09-02 17:29:59-04:00,563
ELECTRIC,2026-09-02 17:30:00-04:00,2026-09-02 17:44:59-04:00,638
ELECTRIC,2026-09-02 17:45:00-04:00,2026-09-02 17:59:59-04:00,335
ELECTRIC,2026-09-02 18:00:00-04:00,2026-09-02 18:14:59-04:00,397
ELECTRIC,2026-09-02 18:15:00-04:00,2026-09-02 18:29:59-04:00,445
ELECTRIC,2026-09-02 18:30:00-04:00,2026-09-02 18:44:59-04:00,490
ELECTRIC,2026-09-02 18:45:00-04:00,2026-09-02 18:59:59-04:00,575
ELECTRIC,2026-09-02 19:00:00-04:00,2026-09-02 19:14:59-04:00,676
ELECTRIC,2026-09-02 19:15:00-04:00,2026-09-02 19:29:59-04:00,843
ELECTRIC,2026-09-02 19:30:00-04:00,2026-09-02 19:44:59-04:00,1111
ELECTRIC,2026-09-02 19:45:00-04:00,2026-09-02 19:59:59-04:00,1017
ELECTRIC,2026-09-02 20:00:00-04:00,2026-09-02 20:14:59-04:00,833
ELECTRIC,2026-09-02 20:15:00-04:00,2026-09-02 20:29:59-04:00,846
ELECTRIC,2026-09-02 20:30:00-04:00,2026-09-02 20:44:59-04:00,852
ELECTRIC,2026-09-02 20:45:00-04:00,2026-09-02 20:59:59-04:00,848
ELECTRIC,2026-09-02 21:00:00-04:00,2026-09-02 21:14:59-04:00,831
ELECTRIC,2026-09-02 21:15:00-04:00,2026-09-02 21:29:59-04:00,723
ELECTRIC,2026-09-02 21:30:00-04:00,2026-09-02 21:44:59-04:00,220
ELECTRIC,2026-09-02 21:45:00-04:00,2026-09-02 21:59:59-04:00,839
ELECTRIC,2026-09-02 22:00:00-04:00,2026-09-02 22:14:59-04:00,846
ELECTRIC,2026-09-02 22:15:00-04:00,2026-09-02 22:29:59-04:00,681
ELECTRIC,2026-09-02 22:30:00-04:00,2026-09-02 22:44:59-04:00,315
ELECTRIC,2026-09-02 22:45:00-04:00,2026-09-02 22:59:59-04:00,305
ELECTRIC,2026-09-02 23:00:00-04:00,2026-09-02 23:14:59-04:00,645
